word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed
p a k1 a1,4,-13.978700475600998,-13.910797841425374,-13.452111057328095,-13.386908737534291,-13.478520508402339,-13.404808134841833,1.2651788158089592,1.2572646270238914,1.2649147761427078,1.2570972611120232,1.023008154268383,1.0220740944029492,1.0217011665329951,1.0212271953328862
p1 a1 k i,4,-14.612404967516937,-14.598342272182919,-18.074193907796094,-17.47453067912707,-18.087614936767785,-17.48382741937667,1.150044625441319,1.1618729918026107,1.1499589858724768,1.1618037865885125,1.0071890119147708,1.0090734519730087,1.0068524387418696,1.0087680262747094
p a k1 i1,4,-14.235779418965844,-14.10086605745088,-15.520201037197232,-14.804653675536114,-15.538753238639043,-14.819808982021105,1.2555925959999348,1.2499006412517677,1.255343609282873,1.2497410791751151,1.0190388601287088,1.0184832464480096,1.0179778183296864,1.017789516160952
p1 a1 k u,4,-15.70669759504053,-15.723427102101224,-18.684649372510922,-17.89555626247658,-18.56711737204848,-17.82821780818857,1.1107261457558668,1.1264117099694164,1.1107022467989358,1.1263800841326452,1.009885136236059,1.0116311251511518,1.009381505446004,1.011216601074715
p a k1 u1,4,-15.473303757463011,-15.202230253821217,-15.308777050666023,-14.713982985420785,-15.3029582608563,-14.722371251264168,1.2123797145170663,1.2016636001919072,1.2121985836725242,1.2015551563454319,1.020536706973869,1.0213233297298074,1.0193828553875388,1.0205084547701362
p1 a1 k e,4,-13.897898018135656,-13.824926106534193,-14.691472822763716,-13.980297090240331,-14.71411863157661,-13.996022473019071,1.184457656708872,1.1998470318923584,1.1843179794044616,1.199737584456113,1.0076383659683188,1.0096862486857354,1.0072739498592254,1.0093546839450993
p a k1 e1,4,-14.4083517004489,-14.181802276582566,-14.440368096709367,-14.414343644190447,-14.462050003085272,-14.429119846213638,1.2418124050244619,1.2369432818205965,1.2415850569218605,1.2367974510439437,1.0189639677864508,1.0185238200260862,1.0179075664767938,1.0178283590599095
p1 a1 k o,4,-14.08663988028253,-14.001592876153719,-12.027195681466015,-11.414284494823589,-12.053740253318894,-11.432582385120137,1.1470489317509989,1.1709656134561686,1.1469679962287784,1.170886772519887,1.0158016312744413,1.0179953812138516,1.014931401824521,1.0173093877329475
p a k1 o1,4,-14.907830890038193,-14.77844519257193,-12.849728409915915,-12.871833837463482,-12.881988080901875,-12.893302781509927,1.2169481473948045,1.2076809565524103,1.2167598428791642,1.2075661359340446,1.019937568235805,1.0189463310219253,1.0188208405643977,1.0182328477123213
p1 a1 b a,4,-14.266415321263379,-14.176720398693773,-11.105490806381829,-10.651064609875641,-11.142822141804482,-10.676233996103461,1.1774841297157281,1.2013134765119886,1.1773554159638255,1.201202552595867,1.0115259364352156,1.0141685008015642,1.010921030969501,1.013646713027916
p a b1 a1,4,-13.959982100346707,-13.85257650474389,-13.093566928839115,-12.695290076748336,-13.122030518300566,-12.71479288232215,1.273100927384867,1.2651941923640146,1.2728245894858976,1.2650186330571935,1.0248659462474792,1.0255101122663304,1.023444680470012,1.0245188087058328
p1 a1 b i,4,-14.985853861726145,-14.93451590681342,-14.684524462243152,-14.169945940302576,-14.713982259548288,-14.190225781695283,1.1507850097007497,1.1648042299085553,1.150698220764364,1.1647319959292635,1.0133607988205366,1.0158057160308618,1.0126422013653702,1.0152140923111261
p a b1 i1,4,-14.217061043711553,-14.042644720769395,-13.286743093309056,-12.474480421738884,-13.31318616379108,-12.494232122962373,1.2635147075758426,1.257830206591891,1.2632534226260628,1.2576624511202854,1.0280863169645733,1.029381458048226,1.0264655101443945,1.0282250209790285
p1 a1 b u,4,-16.08014648924974,-16.059600736731724,-17.85134554072813,-17.279091525519476,-17.741379843832306,-17.215689502306308,1.1114665300152975,1.129342948075361,1.111441481690823,1.1293082934733962,1.0071072882419934,1.0096332081672263,1.0067761716488364,1.0093048747703974
p a b1 u1,4,-15.45458538220872,-15.144008917139733,-15.462934851941867,-14.774247221602963,-15.456002738756897,-14.78203397778131,1.220301826092974,1.2095931655320304,1.220108397015714,1.2094765282906021,1.020447298054257,1.0204237202191309,1.0192998211493471,1.0196493783594724
p1 a1 b e,4,-14.271346912344862,-14.161099741164694,-11.465894782181502,-10.92095507142476,-11.503025584804982,-10.946030711555345,1.1851980409683027,1.202778269998303,1.1850572142963487,1.202665793796864,1.0159820307995668,1.0189018024185215,1.0151010162166119,1.0181781141307427
p a b1 e1,4,-14.389633325194609,-14.123580939901082,-12.520919788355716,-12.190704362609768,-12.552130455754368,-12.211592979700633,1.2497345166003697,1.2448728471607198,1.2494948702650504,1.244718822989114,1.0229187453487711,1.0237893279523327,1.0216181322948037,1.022871425004308
p a b1 o1,4,-14.889112514783902,-14.720223855890445,-12.748546757079737,-12.518583996691094,-12.780427088642238,-12.540096235686562,1.2248702589707123,1.2156105218925335,1.224669656222354,1.215487507879215,1.020185174856354,1.0205898729801994,1.019053939664223,1.0198084438206816
p1 a1 d a,4,-13.79874650512593,-13.707831485752209,-10.280465212821335,-9.931458573825877,-10.315354209511888,-9.954687571309334,1.1582341389705313,1.1841989001506388,1.1581353087747661,1.184105660240836,1.0078711552000847,1.0119420625749995,1.0074918485155702,1.0115141512869703
p a d1 a1,4,-13.747371339700347,-13.71258146403375,-12.866517483941701,-12.898703978287623,-12.892169309248043,-12.916398195115313,1.2614398752988345,1.2544953155243914,1.261181639938679,1.2543308110635476,1.020024415406472,1.0201190553612023,1.0189016190875364,1.0193547373717209
p1 a1 d i,4,-14.518185045588694,-14.465626993871854,-13.849556297256225,-13.425162726310145,-13.876630558123363,-13.44356284087176,1.1315350189555529,1.1476896535472054,1.1314781135753045,1.1476351035742325,1.0093690020452448,1.0117435888666666,1.0088968855734226,1.0113241435389748
p a d1 i1,4,-14.004450283065193,-13.902649680059254,-13.344137828719251,-13.025171247101794,-13.367288206013622,-13.04275318364876,1.25185365548981,1.2471313297522677,1.2516104730788442,1.2469746291266395,1.021372477567116,1.0217045320976332,1.0201661524396035,1.0208725850842417
p1 a1 d u,4,-15.612477673112288,-15.590711823790162,-17.381636063371324,-17.024835002264258,-17.267380995834714,-16.957271149057515,1.0922165392701007,1.1122283717140111,1.0922213745017635,1.1122114011183653,1.0059239543013767,1.0083733726715574,1.0056653003403622,1.0080976850076675
p a d1 u1,4,-15.24197462156236,-15.004013876429593,-15.749242315972012,-15.547128590136996,-15.736866036123597,-15.551120630638803,1.2086407740069416,1.1988942886924072,1.2084654474684955,1.1987887062969562,1.017440629598571,1.01685678774805,1.016477930162741,1.0162316228406305
p1 a1 d e,4,-13.803678096207413,-13.692210828223129,-10.086956910084112,-9.718119854295011,-10.122096369332693,-9.741529289033108,1.1659480502231059,1.1856636936369531,1.1658371071072893,1.185568901441833,1.0087698633071809,1.011696263866653,1.0083348707502817,1.0112788372021706
p a d1 e1,4,-14.177022564548249,-13.98358589919094,-12.23594922380461,-12.467387678675065,-12.264676309513296,-12.48643509867858,1.2380734645143372,1.2341739703210965,1.2378519207178318,1.234031000995468,1.0187512455880858,1.0190010108824052,1.0177073375883618,1.01828438344243
p1 a1 d o,4,-13.992419958354287,-13.868877597842657,-9.192631017046214,-8.76066001437378,-9.228514573661757,-8.78459788859878,1.1285393252652327,1.1567822752007633,1.128487123931606,1.156718089505607,1.0065979853816986,1.0106378117195347,1.0062975670163956,1.0102655336743418
p a d1 o1,4,-14.676501754137542,-14.580228815180302,-11.747492836799132,-12.175594268691732,-11.780324758697487,-12.197276498799493,1.2132092068846798,1.2049116450529103,1.2130267066751355,1.204799685885569,1.0171785064006678,1.016786992983842,1.0162320486776169,1.0161648051947043
p a g1 a1,4,-14.641605760902792,-14.653049424704356,-13.375768528067814,-13.435693591471185,-13.418914966850398,-13.465381554796725,1.2594038185854002,1.252461972815059,1.25914874398599,1.2522995693495633,1.022938812382172,1.0224006689265102,1.0216358020627168,1.0215392688070781
p1 a1 g i,4,-15.945353347931537,-15.853444990191715,-18.1904209307887,-17.573758984819438,-18.206035425713402,-17.584044625248755,1.1307205962701792,1.1459154032291732,1.130664955194229,1.1458626865387291,1.0056209692670848,1.0077898262421559,1.0053812853087212,1.007538397969389
p a g1 i1,4,-14.898684704267637,-14.84311764072986,-15.34084132066786,-14.934135367445009,-15.374420014478776,-14.95891279071385,1.2498175987763758,1.2450979870429353,1.2495775771261552,1.2449433874126552,1.0185950565312079,1.0182833610977673,1.017561194594945,1.0175975860778386
p1 a1 g u,4,-17.03964597545513,-16.97852982011002,-18.2948240504902,-17.513097831027572,-18.194490385019748,-17.457995312067354,1.091402116584727,1.1104541213959789,1.091408216120688,1.110438984082862,1.006220108005149,1.008104079108189,1.0059433001318623,1.007839246277599
p a g1 u1,4,-16.136209042764804,-15.944481837100199,-15.784543853393744,-15.10577568933829,-15.791761054219393,-15.124647963996907,1.2066047172935073,1.1968609459830748,1.2064325515158065,1.196757464582972,1.0182580409910469,1.0185348135178771,1.0172450612569282,1.0178383127134942
p1 a1 g e,4,-15.230846398550254,-15.080028824542989,-14.467832020133974,-13.983048135371952,-14.503049142177787,-14.006449973846243,1.1651336275377322,1.1838894433189209,1.1650239487262137,1.1837964844063296,1.006032877149504,1.0081539613659514,1.0057676704996306,1.007887000791494
p1 a1 f a,4,-15.492182785416734,-15.556863525822598,-14.804745495160628,-14.387712482944503,-14.817995389738476,-14.393755573949317,1.1528663530896592,1.1753641514584057,1.152775855808586,1.175280040243839,1.0052571815097318,1.0070263488349416,1.005039424856978,1.0068064177756968
p a f1 a1,4,-15.15948338384618,-15.110945624535333,-15.807476576042637,-15.832916879174304,-15.851784470296506,-15.859167834885382,1.2531845908061827,1.2445028624083325,1.25293917089414,1.2443486828658687,1.0161802685249088,1.0156765829335417,1.0152949272388303,1.0151004826374963
p1 a1 f i,4,-16.2116213258795,-16.314659033942245,-17.42631452460156,-17.184107122765123,-17.434625198537613,-17.186896124286612,1.1261672330746808,1.1388549048549723,1.1261186606091245,1.1388094835772355,1.0056316432210217,1.0073220128225409,1.0053906841214413,1.0070894701201056
p a f1 i1,4,-15.416562327211025,-15.301013840560838,-15.205191716087821,-14.922132089751253,-15.256055785536478,-14.954105919549548,1.2435983709971583,1.2371388766362088,1.2433680040343051,1.2369925009289606,1.016592176407328,1.0162209018398383,1.0156813124297397,1.0156215834444775
p1 a1 f u,4,-17.305913953403092,-17.43974386386055,-20.186138545474975,-19.65405336557711,-20.053704093330843,-19.57266036432147,1.0868487533892286,1.103393623021778,1.0868619215355835,1.1033857811213683,1.0047703812850546,1.0062803998951466,1.0045827878131761,1.0060922875296272
p a f1 u1,4,-16.654086665708192,-16.402378036931175,-16.98361644287002,-16.40894363991713,-16.996868364322857,-16.428753049193485,1.2003854895142898,1.1889018355763483,1.2002229784239564,1.1888065780992774,1.0161053761826508,1.0156136130337232,1.0152246753859375,1.0150401987391577
p1 a1 f e,4,-15.497114376498217,-15.54124286829352,-14.75087750988963,-14.343224369833674,-14.765387917355488,-14.350237944507256,1.1605802643422338,1.17682894494472,1.1604776541411093,1.176743281444836,1.0068299206971498,1.008707766581202,1.006514713767723,1.0084161141031867
p a f1 e1,4,-15.589134608694081,-15.381950059692524,-14.870866844218469,-14.91917991186876,-14.918130686200326,-14.94839647983003,1.2298181800216854,1.2241815172050377,1.2296094516732927,1.2240488727977892,1.0161802685249088,1.016083625550926,1.0152949272388303,1.0154901627201482
p1 a1 f o,4,-15.68585623864509,-15.717909637913046,-14.53898175503215,-14.320368234057181,-14.552611179780872,-14.325496647420499,1.1231715393843607,1.1479475265085302,1.123127670965426,1.1478924695086101,1.0058188740766667,1.0071520808710477,1.0055663137536728,1.0069267866710638
p a f1 o1,4,-16.088613798283376,-15.978592975681888,-14.208170366246332,-14.517527813682683,-14.260926123614974,-14.547810887577501,1.204953922392028,1.1949191919368514,1.2047842376305964,1.19481755768789,1.016292607038296,1.015721159597701,1.0154003050181692,1.0151431578696024
p a s1 a1,4,-13.130323502679051,-13.090031834015871,-12.776070452395015,-12.667857770541868,-12.795563237284792,-12.681874613165776,1.2778023674322516,1.2759143166705915,1.2775187310493794,1.2757276805633886,1.0260058566027623,1.0272650276737785,1.0245151625169167,1.0262008998240923
p1 a1 s i,4,-13.677790003885011,-13.62689565851894,-16.120462643920447,-15.354830997558697,-16.140345320456408,-15.368699842524983,1.2053513296207883,1.208361159228625,1.2051798322964282,1.208243919109709,1.0170555879757412,1.0195652451861976,1.0161087654608,1.0188146733227508
p a s1 i1,4,-13.387402446043897,-13.280100050041376,-12.408281270876728,-11.850517916304428,-12.426020685409107,-11.865019689455757,1.2682161476232272,1.2685503308984678,1.2679475641895446,1.2683714986264805,1.0302747201114684,1.0322626365859666,1.028519518131796,1.0309853341088324
p1 a1 s u,4,-14.772082631408605,-14.751980488437246,-19.07647516756777,-18.31070849075067,-18.959846738171372,-18.24331900907233,1.166032849935336,1.1728998773954307,1.1659230932228872,1.1728202166538417,1.0088548764984897,1.011321363991507,1.008416187569058,1.0109224375515586
p a s1 u1,4,-14.624926784541064,-14.381464246411714,-15.269088633428218,-14.704589769260217,-15.254122878627822,-14.70761959286493,1.2250032661403587,1.2203132898386073,1.2248025385791959,1.2201855757967972,1.022111454805346,1.02240836513679,1.0208620661665004,1.021551399801249
p1 a1 s e,4,-12.963283054503728,-12.853479492870214,-12.727951103627742,-12.033028988988494,-12.755450449565615,-12.051563142542495,1.2397643608883413,1.2463351993183727,1.239538825828413,1.2461777169773094,1.0203882972062224,1.022516645740527,1.0192349729145216,1.021640180930138
p1 a1 x a,4,-15.643794318725316,-15.491410072242553,-12.37137172083994,-11.527445609000392,-12.43180047268562,-11.569807480898154,1.1533105836453177,1.178656055950384,1.1532193967437183,1.178568543304277,1.0080511277670527,1.0114527085528064,1.0076610869551526,1.0110456840614928
p a x1 a1,4,-14.984883873146135,-15.032047480887943,-13.932592732603636,-13.777379681113134,-13.987884893368564,-13.817484693196084,1.2573677618719659,1.2489542442231307,1.2571158480333011,1.2487954651940962,1.0200997347068874,1.0195373473455558,1.0189722468929379,1.0187973783630853
p1 a1 x i,4,-16.36323285918808,-16.2492055803622,-15.821524007077059,-15.246977438064814,-15.873276575978498,-15.282756121876307,1.1266114636303393,1.1421468093469507,1.1265622015442567,1.1420979866376735,1.0079387892536658,1.0097874664927649,1.0075557091758136,1.0094514734410853
p a x1 i1,4,-15.24196281651098,-15.222115696913448,-14.365189982313751,-13.99995423866463,-14.418152973885295,-14.039529736931769,1.2477815420629415,1.241590258451007,1.2475446811734663,1.241439283257188,1.0189763495730175,1.0179710907166677,1.0179184690995484,1.0172979309181926
p1 a1 x u,4,-17.457525486711674,-17.37429041028051,-18.19130366526679,-17.363569686242865,-18.10324821154963,-17.316267214799453,1.087292983944887,1.1066855275137564,1.0873054624707157,1.1066742841818062,1.0056171266436675,1.0078491763374908,1.0053779017361424,1.007595861680419
p a x1 u1,4,-16.479487155008147,-16.323479893283785,-16.273401353797926,-15.571032412585232,-16.2877463425376,-15.597379433453376,1.204568660580073,1.1933532173911465,1.2043996555631176,1.1932533604275048,1.0168419178186643,1.0161391424026796,1.015916291292109,1.0155441249531156
p1 a1 x e,4,-15.6487259098068,-15.475789414713475,-12.153731021361084,-11.484316129557211,-12.215568487497107,-11.527237441929323,1.1610244948978923,1.1801208494366984,1.1609211950762415,1.180031784505274,1.0094366360988258,1.0115507885557424,1.0089607462336658,1.0111395804301242
p a x1 e1,4,-15.414535097994037,-15.303051916045135,-13.018867294613056,-12.948524289620192,-13.077545575455124,-12.990572349092155,1.2340013510874686,1.2286328990198359,1.2337861288124539,1.2284956551260167,1.0191635804286625,1.0186473105836862,1.0180940987317801,1.017945306407678
p1 a1 x o,4,-15.837467771953673,-15.652456184333001,-12.615937326551634,-11.660502690960957,-12.673922096369331,-11.701690583728027,1.123615769940019,1.1512394310005085,1.1235712119005583,1.151180972569048,1.0064409424085057,1.0090992865540822,1.0061506721179612,1.0087926480406675
p a x1 o1,4,-15.91401428758333,-15.899694832034498,-13.827022565788873,-13.624443377777078,-13.875488882365802,-13.661136161553262,1.2091370934578112,1.1993705737516496,1.2089609147697575,1.1992643400161176,1.0172912718722122,1.0167986059916896,1.0163378024094645,1.0161754589090606
p1 a1 m a,4,-14.025715347025313,-13.935265963422703,-11.69243898619931,-11.09223561061038,-11.726820847399612,-11.115341503950138,1.180741820457223,1.2038104236882265,1.1806080494881277,1.2036969197474106,1.0110442597084282,1.0154607834789977,1.0104689053558045,1.0148840782062938
p a m1 a1,4,-14.110276833389715,-13.991667083151846,-12.914102389028182,-12.639994370009731,-12.945814070555272,-12.661142502904376,1.2662523729851336,1.2604701340965692,1.2659866667359438,1.2602994560251635,1.024344261600618,1.0264468693369162,1.022955173214816,1.025415881394033
p1 a1 m i,4,-14.74515388748808,-14.69306147154235,-15.562145975891278,-15.06251387456025,-15.588077501091842,-15.080152749204004,1.1540427004422447,1.1673011770847932,1.153950854288666,1.167226363080807,1.010557459483751,1.0129978885343431,1.0100122683120025,1.0125262388435177
p a m1 i1,4,-14.367355776754561,-14.18173529917735,-13.65638804682186,-12.943109751224593,-13.684999783592719,-12.963898367881722,1.2566661531761092,1.2531061483244454,1.256415499876109,1.2529432740882553,1.0219102604772328,1.0230119169063887,1.020671987995806,1.022127447972405
p1 a1 m u,4,-15.839446515011673,-15.818146301460656,-18.455687308548722,-17.763496122502875,-18.342148057748403,-17.698023393149974,1.1147242207567924,1.131839895251599,1.114694115215125,1.1318026606249398,1.0072247502532699,1.0102617134359455,1.0068860608582808,1.0099067761805032
p a m1 u1,4,-15.604880115251731,-15.283099495547688,-15.545847234585931,-14.816688434036564,-15.540204414792925,-14.825734945249124,1.2134532716932407,1.204869107264585,1.2132704742657603,1.204757351258572,1.0195511516961058,1.0202166237604342,1.0184590546296886,1.019451388961307
p1 a1 m e,4,-14.030646938106797,-13.919645305893624,-11.506976164505028,-11.009221182340937,-11.541665095879596,-11.032458834901082,1.1884557317097977,1.205275217174541,1.1883098478206509,1.2051601609484075,1.012017860157782,1.0157554503207171,1.0113821794434086,1.0151661759384032
p a m1 e1,4,-14.539928058237619,-14.262671518309036,-11.999402766839758,-11.946488598842727,-12.034715811328484,-11.969296557933145,1.2428859622006363,1.2401487888932743,1.2426569475150966,1.239999645957084,1.0217979219638458,1.0225223455721244,1.0205666102164672,1.0216587594620319
p1 a1 m o,4,-14.219388800253668,-14.09631207551315,-11.05755782878262,-10.546219339140134,-11.092764765248823,-10.569794600927262,1.1510470067519245,1.176393798738351,1.1509598646449677,1.1763093490121816,1.009434074349881,1.0131569880953444,1.0089584905186133,1.0126785519611938
p a m1 o1,4,-15.039407247826912,-14.859314434298398,-12.507297183356933,-12.43315969292579,-12.54280329673236,-12.456457081304535,1.218021704570979,1.210886463625088,1.2178317334724003,1.2107683308471848,1.0205996444877177,1.022030379108902,1.0194425805701852,1.0211877779877025
p1 a1 n a,4,-13.505353794230807,-13.44600555707113,-12.773088125336288,-12.170278923890836,-12.802720548425393,-12.19007177488195,1.2157619959282924,1.2348488935978799,1.215573859874378,1.2347033184864769,1.0090281438816666,1.0113936874288079,1.0085773686628268,1.010988745562613
p a n1 a1,4,-13.068569441004108,-13.054709495720378,-14.550859002752137,-14.615370599500643,-14.565019131509606,-14.62532841518368,1.2728047736810948,1.2706877157518233,1.272528895529143,1.2705064801431032,1.021356253157132,1.0206961116813609,1.0201518662442695,1.0199085077095462
p1 a1 n i,4,-14.224792334693571,-14.203801065190778,-16.686958102641064,-16.082552835580955,-16.70778495907648,-16.096712122326775,1.189062875913314,1.1983396469944465,1.1889166646749163,1.1982327618198734,1.0079796510900545,1.009397172776325,1.00759384272233,1.0090773928895318
p a n1 i1,4,-13.325648384368954,-13.244777711745883,-15.700696597971039,-15.188439951053663,-15.710764238069846,-15.197511399099348,1.2632185538720704,1.2633237299796996,1.262957728669308,1.263150298206195,1.021094129959229,1.021702553698508,1.0199059847591454,1.0208720196163499
p1 a1 n u,4,-15.319084962217165,-15.328885895109083,-19.852475203811025,-19.497024524872536,-19.72974222039042,-19.42075191264245,1.1497443962278617,1.1628783651612522,1.1496599256013753,1.1628090593640061,1.0061073425336045,1.0079131521377613,1.0058375464000147,1.0076566736321508
p a n1 u1,4,-14.56317272286612,-14.34614190811622,-17.51637123267619,-16.953002675411398,-17.49136406852853,-16.94976398624793,1.2200056723892019,1.215086688919839,1.2198127030589594,1.2149643753765118,1.019034590547134,1.0186543796693202,1.0179740588045982,1.0179538664380303
p1 a1 n e,4,-13.51028538531229,-13.430384899542052,-12.989440664213747,-12.442385139807616,-13.019020185968687,-12.46207303524349,1.223475907180867,1.2363136870841942,1.223275658206901,1.2361665596874738,1.0096647287908596,1.01143278922225,1.009174509412414,1.0110261794563864
p a n1 e1,4,-13.49822066585201,-13.32571393087757,-14.213047009321887,-14.35895052146429,-14.229445079241549,-14.369778354007757,1.2494383628965975,1.2503663705485284,1.2491991763082957,1.2502066700750236,1.02143114549939,1.0217240070653975,1.0202221180971622,1.0208925578829235
p1 a1 n o,4,-13.699027247459163,-13.607051669161578,-12.384482817614106,-11.72752882322821,-12.414753127516297,-11.747755657810917,1.1860671822229938,1.2074322686480043,1.185925675031218,1.207315747751248,1.0096647287908596,1.0128538050750509,1.009174509412414,1.0123865814175559
p a n1 o1,4,-13.997699855441303,-13.922356846866933,-14.44583813559414,-14.354961254652991,-14.462604448803992,-14.367044175496265,1.22457410526694,1.221104045280342,1.2243739622655994,1.2209753549651245,1.019409052258424,1.0190832279958908,1.0183253180690615,1.0183644221002779
p1 a1 ɲ a,4,-17.33434388602186,-17.08694234761049,-12.26452319919313,-11.764603417582176,-12.477386603429926,-11.905012326002563,1.1453144336434666,1.1701194426319492,1.1452356599113398,1.170040750626253,1.0053299390612023,1.0070745624676163,1.0051077969473265,1.00685287728421
p a ɲ1 a1,4,-16.518461934319106,-16.503230640297303,-13.621002792478684,-13.537056011414812,-13.841676912769385,-13.689787767428532,1.250556226685204,1.2426202821162633,1.2503148870279417,1.2424680477906183,1.017483626225747,1.0171400308394025,1.0165179434718017,1.0165021613847827
p1 a1 ɲ i,4,-18.053782426484624,-17.844737855730138,-inf,-inf,-20.34742606812189,-19.973613408152822,1.1186153136284882,1.1336101960285159,1.1185784647118782,1.1335701939596494,1.0044312309541061,1.0064081101176576,1.0042647747126152,1.006214852675179
p a ɲ1 i1,4,-16.77554087768395,-16.69329885632281,-16.0350694932806,-15.709868324390495,-16.19819729220932,-15.814012321021156,1.2409700068761795,1.2352562963441396,1.2407437201681069,1.2351118658537101,1.0163976872630058,1.015914276942651,1.0154992916048589,1.0153286924176592
p1 a1 ɲ u,4,-19.148075054008217,-18.969822685648445,-inf,-inf,-21.921788442452147,-21.46170408282908,1.079296833943036,1.0981489141953216,1.0793217256383372,1.0981464915037822,1.0044312309541061,1.0064081101176576,1.0042647747126152,1.006214852675179
